Monit_MAP_CODE1,Year,mean_FIN_SQ_FT,median_FIN_SQ_FT,mean_acres,median_acres,mean_EMV_TOTAL,median_EMV_TOTAL,mean_total_tax,median_total_tax
10000200-01,2006,273.71014492753625,273.71014492753625,0.09362318840579709,0.09362318840579709,502825.0724637681,502825.0724637681,6248.51884057971,6248.51884057971
70005400-02,2005,249.21176470588236,249.21176470588236,2.377117647058822,2.377117647058822,80511.76470588235,80511.76470588235,0.0,0.0
82015900-01,2014,918.209026128266,918.209026128266,0.753771971496434,0.753771971496434,197962.4703087886,197962.4703087886,0.0,0.0
82001400-01,2014,1767.2696629213483,1767.2696629213483,6.473670411985015,6.473670411985015,420541.19850187266,420541.19850187266,0.0,0.0
82015900-03,2011,1157.625,1157.625,1.3508705357142847,1.3508705357142847,249440.4017857143,249440.4017857143,0.0,0.0
70006100-01,2009,1249.9504396482814,1249.9504396482814,1.0348760991206987,1.0348760991206987,219159.95203836932,219159.95203836932,0.0,0.0
82007400-02,2011,895.75,895.75,15.995000000000001,15.995000000000001,296962.5,296962.5,0.0,0.0
27001600-01,2013,5.783105257742566,5.783105257742566,0.20845148677847652,0.20845148677847652,349131.3715402819,349131.3715402819,6637.985080769627,6637.985080769627
62008200-01,2014,1189.7653390742735,1189.7653390742735,1.1022497308934331,1.1022497308934331,390050.0,390050.0,9092.45748116254,9092.45748116254
10006800-01,2009,1693.388888888889,1693.388888888889,50.891481481481485,50.891481481481485,408033.3333333333,408033.3333333333,2164.1666666666665,2164.1666666666665
27011601-01,2012,1295.6235973068292,1295.6235973068292,0.7598204552741304,0.7598204552741304,272464.7483167682,272464.7483167682,6057.583360051299,6057.583360051299
62001002-01,2008,1407.685580426861,1407.685580426861,0.0,0.0,362389.4846434149,362389.4846434149,4976.303487766788,4976.303487766788
19034800-01,2009,1675.7317994505495,1675.7317994505495,0.25699862637361753,0.25699862637361753,209206.14697802198,209206.14697802198,2517.8320741758243,2517.8320741758243
70007800-01,2011,1146.2778264680105,1146.2778264680105,1.3419982471516119,1.3419982471516119,316964.9430324277,316964.9430324277,0.0,0.0
27010700-01,2011,22.598317727344867,22.598317727344867,0.9862196476749763,0.9862196476749763,370110.41104586574,370110.41104586574,7754.27551182352,7754.27551182352
82006200-01,2010,1190.625,1190.625,12.452596153846148,12.452596153846148,317358.6538461539,317358.6538461539,0.0,0.0
02000300-01,2005,1364.5888456549935,1364.5888456549935,1.8591115434500607,1.8591115434500607,323164.39688715956,323164.39688715956,79.27367055771725,79.27367055771725
19008200-01,2006,14863.601180438449,14863.601180438449,2.3447217537942664,2.3447217537942664,764909.1062394604,764909.1062394604,16629.301854974707,16629.301854974707
82015300-01,2014,1604.5348101265822,1604.5348101265822,7.074873417721519,7.074873417721519,360851.89873417723,360851.89873417723,0.0,0.0
19034900-01,2006,1366.68,1366.68,1.4348980392156871,1.4348980392156871,221581.92156862744,221581.92156862744,1861.0749019607842,1861.0749019607842
70002200-01,2006,950.0686498855836,950.0686498855836,6.027002288329517,6.027002288329517,245150.8009153318,245150.8009153318,0.0,0.0
70005400-02,2004,545.7777777777778,545.7777777777778,7.776458333333336,7.776458333333336,144173.61111111112,144173.61111111112,0.0,0.0
82001600-01,2008,0.0,0.0,8.970375586854468,8.970375586854468,382624.882629108,382624.882629108,354198.59154929576,354198.59154929576
27017901-01,2012,1642.3561643835617,1642.3561643835617,12.302054794520553,12.302054794520553,359688.1278538813,359688.1278538813,5385.246575342466,5385.246575342466
27004000-01,2011,0.0,0.0,1.1412440903519534,1.1412440903519534,376005.8308527403,376005.8308527403,7711.028804062335,7711.028804062335
82006400-01,2015,844.2097902097902,844.2097902097902,8.984685314685317,8.984685314685317,257679.7202797203,257679.7202797203,0.0,0.0
27013302-02,2009,3486.5257731958764,3486.5257731958764,1.5267010309278346,1.5267010309278346,2848804.12371134,2848804.12371134,33641.9381443299,33641.9381443299
10008800-01,2006,1497.2342342342342,1497.2342342342342,20.038108108108105,20.038108108108105,395249.5495495495,395249.5495495495,3134.009009009009,3134.009009009009
10003100-01,2006,1862.858407079646,1862.858407079646,34.79522123893807,34.79522123893807,372246.01769911504,372246.01769911504,2512.8230088495575,2512.8230088495575
02007100-01,2007,2202.045758354756,2202.045758354756,0.16823907455012832,0.16823907455012832,284794.8329048843,284794.8329048843,4408.973264781491,4408.973264781491
19045100-01,2004,2346.7426518615284,2346.7426518615284,0.5541907250163337,0.5541907250163337,245702.8870019595,245702.8870019595,2023.65173089484,2023.65173089484
27001900-01,2007,0.0,0.0,0.3012966525586663,0.3012966525586663,242073.82839553675,242073.82839553675,3094.2201616006155,3094.2201616006155
19003700-01,2015,1863.6051401869158,1863.6051401869158,0.39299803246434295,0.39299803246434295,220274.38514510574,220274.38514510574,2702.592843089031,2702.592843089031
19002300-01,2006,2703.1092307692306,2703.1092307692306,0.8418923076923092,0.8418923076923092,369225.3846153846,369225.3846153846,4036.110153846154,4036.110153846154
82008200-01,2006,1264.4234375,1264.4234375,3.5278359374999986,3.5278359374999986,302896.875,302896.875,2755.809375,2755.809375
62007300-01,2004,1523.4596928982726,1523.4596928982726,0.896308381317978,0.896308381317978,299183.1413947537,299183.1413947537,0.0,0.0
02004200-01,2013,934.456090651558,934.456090651558,3.0645184135977397,3.0645184135977397,133680.4060434372,133680.4060434372,1782.399433427762,1782.399433427762
19004200-02,2007,1696.8137931034482,1696.8137931034482,3.2348735632183874,3.2348735632183874,344589.1954022989,344589.1954022989,3083.268965517241,3083.268965517241
02013000-01,2007,1454.6549520766773,1454.6549520766773,10.193833865814687,10.193833865814687,252576.67731629394,252576.67731629394,1987.2428115015975,1987.2428115015975
19006700-01,2014,2141.088636094324,2141.088636094324,0.4256369238061469,0.4256369238061469,256254.80507169096,256254.80507169096,3011.331911363906,3011.331911363906
70009800-01,2015,885.2931034482758,885.2931034482758,19.893218390804602,19.893218390804602,302174.1379310345,302174.1379310345,0.0,0.0
82010600-03,2010,1518.9767441860465,1518.9767441860465,0.8251162790697674,0.8251162790697674,329193.0232558139,329193.0232558139,0.0,0.0
70005200-01,2008,946.4181818181818,946.4181818181818,22.96627272727273,22.96627272727273,460749.0909090909,460749.0909090909,0.0,0.0
19006500-02,2010,2238.945945945946,2238.945945945946,1.3537227550130722,1.3537227550130722,288665.4751525719,288665.4751525719,2938.11508282476,2938.11508282476
27064500-01,2008,0.0,0.0,0.3275157013258859,0.3275157013258859,223651.96557338917,223651.96557338917,3107.559665038381,3107.559665038381
82011500-01,2005,269.2851570519401,269.2851570519401,0.46944056661876216,0.46944056661876216,296627.63292958325,296627.63292958325,1702.9131595155,1702.9131595155
27006900-01,2014,799.4576446280992,799.4576446280992,0.8035537190082602,0.8035537190082602,241677.30716253445,241677.30716253445,3375.1370523415976,3375.1370523415976
02003400-01,2013,955.3520782396088,955.3520782396088,3.230232273838633,3.230232273838633,127305.50122249388,127305.50122249388,1508.6246943765282,1508.6246943765282
62001002-01,2012,1410.7410668047644,1410.7410668047644,0.6771258415328846,0.6771258415328846,291617.96996374935,291617.96996374935,0.0,0.0
82002500-01,2011,1168.1194029850747,1168.1194029850747,22.36074626865672,22.36074626865672,563852.2388059702,563852.2388059702,0.0,0.0
82000200-01,2009,1064.5221674876848,1064.5221674876848,8.388620689655166,8.388620689655166,481233.4975369458,481233.4975369458,394995.0738916256,394995.0738916256
10002900-01,2008,1248.4227642276423,1248.4227642276423,37.822764227642274,37.822764227642274,410613.0081300813,410613.0081300813,2586.268292682927,2586.268292682927
82011301-01,2008,0.0,0.0,4.468278688524589,4.468278688524589,599557.3770491803,599557.3770491803,545904.9180327869,545904.9180327869
27006500-01,2014,376.686809137804,376.686809137804,0.7166985998526176,0.7166985998526176,262337.43551952834,262337.43551952834,7638.3765659543105,7638.3765659543105
10004402-01,2014,2201.5229110512128,2201.5229110512128,2.686226415094337,2.686226415094337,336425.3369272237,336425.3369272237,3608.587601078167,3608.587601078167
82003100-01,2008,0.0,0.0,18.063184713375797,18.063184713375797,401745.2229299363,401745.2229299363,320866.24203821656,320866.24203821656
27016900-01,2015,1523.5449871465296,1523.5449871465296,1.6459040274207288,1.6459040274207288,211292.03084832904,211292.03084832904,3533.5175664095973,3533.5175664095973
82009900-01,2006,1212.8454545454545,1212.8454545454545,2.6059545454545456,2.6059545454545456,306965.9090909091,306965.9090909091,2061.1363636363635,2061.1363636363635
62001002-01,2011,1409.3243383497665,1409.3243383497665,0.6728386092371569,0.6728386092371569,330199.4291645044,330199.4291645044,5391.235080435911,5391.235080435911
62006200-01,2015,2269.0037542662117,2269.0037542662117,0.926075085324229,0.926075085324229,367758.8395904437,367758.8395904437,4674.99795221843,4674.99795221843
82016300-01,2013,1094.6635642881765,1094.6635642881765,1.1743536711478937,1.1743536711478937,251029.64495001725,251029.64495001725,102.29403653912443,102.29403653912443
10008900-01,2004,1545.7583333333334,1545.7583333333334,34.579666666666675,34.579666666666675,340118.3333333333,340118.3333333333,1933.3416666666667,1933.3416666666667
10001300-01,2004,2951.9617682198327,2951.9617682198327,1.0647550776583032,1.0647550776583032,361987.8136200717,361987.8136200717,7152.643170051772,7152.643170051772
82014000-01,2013,1181.9652173913043,1181.9652173913043,5.20502608695652,5.20502608695652,243615.65217391305,243615.65217391305,0.0,0.0
82012000-01,2013,1596.3960396039604,1596.3960396039604,10.780297029702968,10.780297029702968,360137.62376237626,360137.62376237626,0.0,0.0
10004402-01,2011,1732.1784511784513,1732.1784511784513,3.631986531986533,3.631986531986533,295004.3771043771,295004.3771043771,3929.784511784512,3929.784511784512
27011800-01,2012,1591.9837662337663,1591.9837662337663,0.7514285714285721,0.7514285714285721,326278.5714285714,326278.5714285714,4767.811688311688,4767.811688311688
27062700-01,2014,1137.1799944274171,1137.1799944274171,0.5486597938144383,0.5486597938144383,224881.44329896907,224881.44329896907,4752.332683198662,4752.332683198662
10004401-01,2007,1500.3417721518988,1500.3417721518988,35.10822784810128,35.10822784810128,575587.3417721519,575587.3417721519,2641.1772151898736,2641.1772151898736
02005300-01,2005,1665.6051401869158,1665.6051401869158,2.371799065420566,2.371799065420566,214905.76323987538,214905.76323987538,0.0,0.0
19004700-01,2004,4023.8791836734695,4023.8791836734695,1.7258612244897928,1.7258612244897928,393126.0408163265,393126.0408163265,5435.371428571429,5435.371428571429
82007600-01,2014,1020.9876543209876,1020.9876543209876,22.431728395061725,22.431728395061725,304561.72839506174,304561.72839506174,0.0,0.0
19000600-01,2004,685.8363636363637,685.8363636363637,16.512,16.512,183727.27272727274,183727.27272727274,2099.2181818181816,2099.2181818181816
27011800-01,2007,0.0,0.0,0.7514285714285721,0.7514285714285721,342031.4935064935,342031.4935064935,4063.470779220779,4063.470779220779
62001800-01,2010,2171.282828282828,2171.282828282828,4.794229797979799,4.794229797979799,565814.7727272727,565814.7727272727,6547.421717171717,6547.421717171717
82013500-01,2010,1724.39111747851,1724.39111747851,0.9798280802292259,0.9798280802292259,626213.0372492836,626213.0372492836,460.59312320916905,460.59312320916905
82010700-01,2004,0.0,0.0,1.4598750000000011,1.4598750000000011,286736.0,286736.0,2316.346666666667,2316.346666666667
62006900-01,2009,1393.7763392857144,1393.7763392857144,1.2997499999999937,1.2997499999999937,308097.0089285714,308097.0089285714,4368.069642857143,4368.069642857143
27009400-01,2011,647.1229913473423,647.1229913473423,13.733294190358237,13.733294190358237,319025.1236093943,319025.1236093943,7578.14369592089,7578.14369592089
27002802-01,2014,797.7898259705489,797.7898259705489,1.7532028112449667,1.7532028112449667,544696.0508701473,544696.0508701473,14543.466532797858,14543.466532797858
19006500-02,2014,2099.3284193284194,2099.3284193284194,1.3397706797706743,1.3397706797706743,278926.20802620804,278926.20802620804,2745.113022113022,2745.113022113022
02007900-01,2005,2118.0622246696034,2118.0622246696034,0.3684911894273121,0.3684911894273121,440655.6167400881,440655.6167400881,0.0,0.0
10008800-01,2012,1516.5142857142857,1516.5142857142857,19.738285714285716,19.738285714285716,332695.71428571426,332695.71428571426,3982.9857142857145,3982.9857142857145
82001600-01,2006,1374.088785046729,1374.088785046729,4.459158878504672,4.459158878504672,375429.43925233645,375429.43925233645,2834.7196261682243,2834.7196261682243
82003400-01,2011,668.2307692307693,668.2307692307693,26.967692307692307,26.967692307692307,367046.1538461539,367046.1538461539,0.0,0.0
62001800-01,2014,2367.007619047619,2367.007619047619,4.931466666666667,4.931466666666667,479841.71428571426,479841.71428571426,6048.5371428571425,6048.5371428571425
27017800-01,2004,26.070739549839228,26.070739549839228,0.9092282958199358,0.9092282958199358,230474.27652733118,230474.27652733118,2781.6430868167204,2781.6430868167204
62002800-01,2010,1997.2464882943143,1997.2464882943143,0.9217324414715766,0.9217324414715766,368563.3779264214,368563.3779264214,4621.369230769231,4621.369230769231
27010400-02,2005,0.0,0.0,0.0,0.0,384257.87741670094,384257.87741670094,6445.331550802139,6445.331550802139
82012600-01,2005,0.0,0.0,3.543511904761905,3.543511904761905,417735.71428571426,417735.71428571426,2964.625,2964.625
19000300-01,2013,2085.7839466322357,2085.7839466322357,0.8619862276737726,0.8619862276737726,233993.41510652035,233993.41510652035,3150.79836453626,3150.79836453626
62006700-02,2006,1080.4226069246436,1080.4226069246436,0.0,0.0,450945.01018329937,450945.01018329937,7329.786150712831,7329.786150712831
62000200-01,2015,1475.9934518241348,1475.9934518241348,0.6442188961646377,0.6442188961646377,291430.4957904584,291430.4957904584,3161.090739008419,3161.090739008419
82007600-01,2010,1002.1125,1002.1125,22.809124999999998,22.809124999999998,308778.75,308778.75,0.0,0.0
27006900-01,2008,0.0,0.0,0.7802284747196908,0.7802284747196908,292835.26549608633,292835.26549608633,3385.131161413158,3385.131161413158
62000600-01,2010,1427.7299226650803,1427.7299226650803,1.4159785841760844,1.4159785841760844,375172.7245687091,375172.7245687091,6708.910767400357,6708.910767400357
82009900-02,2012,1478.1145038167938,1478.1145038167938,4.945190839694655,4.945190839694655,291948.09160305344,291948.09160305344,0.0,0.0
27008902-01,2015,891.0815485996706,891.0815485996706,1.702870675453077,1.702870675453077,245186.44975288303,245186.44975288303,6130.462520593081,6130.462520593081
19007600-01,2005,1976.562091503268,1976.562091503268,0.670165321030369,0.670165321030369,274633.52556708956,274633.52556708956,2217.7581699346406,2217.7581699346406
82002000-01,2013,1152.5737037037038,1152.5737037037038,0.6035777777777812,0.6035777777777812,198434.1851851852,198434.1851851852,0.0,0.0
82000100-03,2010,1012.5650557620818,1012.5650557620818,5.554758364312267,5.554758364312267,300166.91449814127,300166.91449814127,0.0,0.0
02013300-01,2012,1195.0,1195.0,8.942774869109943,8.942774869109943,191295.8115183246,191295.8115183246,2327.633507853403,2327.633507853403
82011500-01,2011,1033.551498127341,1033.551498127341,0.7768289637952565,0.7768289637952565,317242.4781523096,317242.4781523096,4032.434456928839,4032.434456928839
82010200-01,2009,1024.879307062631,1024.879307062631,0.46887873596040236,0.46887873596040236,198286.17932609937,198286.17932609937,166738.02817437655,166738.02817437655
62000700-01,2005,1305.899692937564,1305.899692937564,1.7693654042988882,1.7693654042988882,295906.175366769,295906.175366769,0.0,0.0
70007200-02,2009,996.5748587570622,996.5748587570622,0.748050847457628,0.748050847457628,266194.209039548,266194.209039548,0.0,0.0
